DetId/U, BinaryDetId/B, Section/C, Layer/I, Ring/I, SensorCenter rho(mm), SensorCenter z(mm), tiltAngle_deg/D, skewAngle_deg/D, yawAngle_deg/D, phi_deg/D, vtxOneX_mm/D, vtxOneY_mm/D,vtxTwoX_mm/D,vtxTwoY_mm/D,vtxThreeX_mm/D,vtxThreeY_mm/D,vtxFourX_mm/D,vtxFourY_mm/D, meanWidth_mm/D, length_mm/D, sensorSpacing_mm/D, sensorThickness_mm/D
411591720,00011000100010000110010000101000,TEDD_1, 2, 6, 470.728000, -1573.305000, 90.000000, 0.000000, -0.000000, 106.875000, -97.525551, 486.853579, -83.898427, 441.930971, -175.764700, 414.063642, -189.391824, 458.986250, 96.000000, 46.944000, 4.000000, 0.290000
411591716,00011000100010000110010000100100,TEDD_1, 2, 6, 470.728000, -1558.205000, 90.000000, 0.000000, -0.000000, 95.625000, -0.671204, 496.525115, 3.930113, 449.807163, -91.607621, 440.397517, -96.208938, 487.115469, 96.000000, 46.944000, 4.000000, 0.290000
411591712,00011000100010000110010000100000,TEDD_1, 2, 6, 470.728000, -1573.305000, 90.000000, 0.000000, -0.000000, 84.375000, 96.208938, 487.115469, 91.607621, 440.397517, -3.930113, 449.807163, 0.671204, 496.525115, 96.000000, 46.944000, 4.000000, 0.290000
411591708,00011000100010000110010000011100,TEDD_1, 2, 6, 470.728000, -1558.205000, 90.000000, 0.000000, -0.000000, 73.125000, 189.391824, 458.986250, 175.764700, 414.063642, 83.898427, 441.930971, 97.525551, 486.853579, 96.000000, 46.944000, 4.000000, 0.290000
411591704,00011000100010000110010000011000,TEDD_1, 2, 6, 470.728000, -1573.305000, 90.000000, 0.000000, -0.000000, 61.875000, 275.296488, 413.218446, 253.167240, 371.817534, 168.502798, 417.071620, 190.632047, 458.472532, 96.000000, 46.944000, 4.000000, 0.290000
411591700,00011000100010000110010000010100,TEDD_1, 2, 6, 470.728000, -1558.205000, 90.000000, 0.000000, -0.000000, 50.625000, 350.621663, 351.570889, 320.840704, 315.282686, 246.631701, 376.184441, 276.412659, 412.472644, 96.000000, 46.944000, 4.000000, 0.290000
411591696,00011000100010000110010000010000,TEDD_1, 2, 6, 470.728000, -1573.305000, 90.000000, 0.000000, -0.000000, 39.375000, 412.472644, 276.412659, 376.184441, 246.631701, 315.282686, 320.840704, 351.570889, 350.621663, 96.000000, 46.944000, 4.000000, 0.290000
411591692,00011000100010000110010000001100,TEDD_1, 2, 6, 470.728000, -1558.205000, 90.000000, 0.000000, -0.000000, 28.125000, 458.472532, 190.632047, 417.071620, 168.502798, 371.817534, 253.167240, 413.218446, 275.296488, 96.000000, 46.944000, 4.000000, 0.290000
411591688,00011000100010000110010000001000,TEDD_1, 2, 6, 470.728000, -1573.305000, 90.000000, 0.000000, -0.000000, 16.875000, 486.853579, 97.525551, 441.930971, 83.898427, 414.063642, 175.764700, 458.986250, 189.391824, 96.000000, 46.944000, 4.000000, 0.290000
411591684,00011000100010000110010000000100,TEDD_1, 2, 6, 470.728000, -1558.205000, 90.000000, 0.000000, -0.000000, 5.625000, 496.525115, 0.671204, 449.807163, -3.930113, 440.397517, 91.607621, 487.115469, 96.208938, 96.000000, 46.944000, 4.000000, 0.290000
411591808,00011000100010000110010010000000,TEDD_1, 2, 6, 470.728000, -1573.305000, 90.000000, 0.000000, -0.000000, -5.625000, 487.115469, -96.208938, 440.397517, -91.607621, 449.807163, 3.930113, 496.525115, -0.671204, 96.000000, 46.944000, 4.000000, 0.290000
411591804,00011000100010000110010001111100,TEDD_1, 2, 6, 470.728000, -1558.205000, 90.000000, 0.000000, -0.000000, -16.875000, 458.986250, -189.391824, 414.063642, -175.764700, 441.930971, -83.898427, 486.853579, -97.525551, 96.000000, 46.944000, 4.000000, 0.290000
411591800,00011000100010000110010001111000,TEDD_1, 2, 6, 470.728000, -1573.305000, 90.000000, 0.000000, -0.000000, -28.125000, 413.218446, -275.296488, 371.817534, -253.167240, 417.071620, -168.502798, 458.472532, -190.632047, 96.000000, 46.944000, 4.000000, 0.290000
411591796,00011000100010000110010001110100,TEDD_1, 2, 6, 470.728000, -1558.205000, 90.000000, 0.000000, -0.000000, -39.375000, 351.570889, -350.621663, 315.282686, -320.840704, 376.184441, -246.631701, 412.472644, -276.412659, 96.000000, 46.944000, 4.000000, 0.290000
411591792,00011000100010000110010001110000,TEDD_1, 2, 6, 470.728000, -1573.305000, 90.000000, 0.000000, -0.000000, -50.625000, 276.412659, -412.472644, 246.631701, -376.184441, 320.840704, -315.282686, 350.621663, -351.570889, 96.000000, 46.944000, 4.000000, 0.290000
411591788,00011000100010000110010001101100,TEDD_1, 2, 6, 470.728000, -1558.205000, 90.000000, 0.000000, -0.000000, -61.875000, 190.632047, -458.472532, 168.502798, -417.071620, 253.167240, -371.817534, 275.296488, -413.218446, 96.000000, 46.944000, 4.000000, 0.290000
411591784,00011000100010000110010001101000,TEDD_1, 2, 6, 470.728000, -1573.305000, 90.000000, 0.000000, -0.000000, -73.125000, 97.525551, -486.853579, 83.898427, -441.930971, 175.764700, -414.063642, 189.391824, -458.986250, 96.000000, 46.944000, 4.000000, 0.290000
411591780,00011000100010000110010001100100,TEDD_1, 2, 6, 470.728000, -1558.205000, 90.000000, 0.000000, -0.000000, -84.375000, 0.671204, -496.525115, -3.930113, -449.807163, 91.607621, -440.397517, 96.208938, -487.115469, 96.000000, 46.944000, 4.000000, 0.290000
411591776,00011000100010000110010001100000,TEDD_1, 2, 6, 470.728000, -1573.305000, 90.000000, 0.000000, -0.000000, -95.625000, -96.208938, -487.115469, -91.607621, -440.397517, 3.930113, -449.807163, -0.671204, -496.525115, 96.000000, 46.944000, 4.000000, 0.290000
411591772,00011000100010000110010001011100,TEDD_1, 2, 6, 470.728000, -1558.205000, 90.000000, 0.000000, -0.000000, -106.875000, -189.391824, -458.986250, -175.764700, -414.063642, -83.898427, -441.930971, -97.525551, -486.853579, 96.000000, 46.944000, 4.000000, 0.290000
411591768,00011000100010000110010001011000,TEDD_1, 2, 6, 470.728000, -1573.305000, 90.000000, 0.000000, -0.000000, -118.125000, -275.296488, -413.218446, -253.167240, -371.817534, -168.502798, -417.071620, -190.632047, -458.472532, 96.000000, 46.944000, 4.000000, 0.290000
411591764,00011000100010000110010001010100,TEDD_1, 2, 6, 470.728000, -1558.205000, 90.000000, 0.000000, -0.000000, -129.375000, -350.621663, -351.570889, -320.840704, -315.282686, -246.631701, -376.184441, -276.412659, -412.472644, 96.000000, 46.944000, 4.000000, 0.290000
411591760,00011000100010000110010001010000,TEDD_1, 2, 6, 470.728000, -1573.305000, 90.000000, 0.000000, -0.000000, -140.625000, -412.472644, -276.412659, -376.184441, -246.631701, -315.282686, -320.840704, -351.570889, -350.621663, 96.000000, 46.944000, 4.000000, 0.290000
411591756,00011000100010000110010001001100,TEDD_1, 2, 6, 470.728000, -1558.205000, 90.000000, 0.000000, -0.000000, -151.875000, -458.472532, -190.632047, -417.071620, -168.502798, -371.817534, -253.167240, -413.218446, -275.296488, 96.000000, 46.944000, 4.000000, 0.290000
411591752,00011000100010000110010001001000,TEDD_1, 2, 6, 470.728000, -1573.305000, 90.000000, 0.000000, -0.000000, -163.125000, -486.853579, -97.525551, -441.930971, -83.898427, -414.063642, -175.764700, -458.986250, -189.391824, 96.000000, 46.944000, 4.000000, 0.290000
411591748,00011000100010000110010001000100,TEDD_1, 2, 6, 470.728000, -1558.205000, 90.000000, 0.000000, -0.000000, -174.375000, -496.525115, -0.671204, -449.807163, 3.930113, -440.397517, -91.607621, -487.115469, -96.208938, 96.000000, 46.944000, 4.000000, 0.290000
411595848,00011000100010000111010001001000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, 175.000000, -516.054301, 93.332253, -469.288937, 89.240814, -477.655888, -6.393877, -524.421252, -2.302438, 96.000000, 46.944000, 4.000000, 0.290000
411595844,00011000100010000111010001000100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, 165.000000, -492.007301, 181.526216, -446.662878, 169.376214, -471.509507, 76.647335, -516.853929, 88.797336, 96.000000, 46.944000, 4.000000, 0.290000
411595840,00011000100010000111010001000000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, 155.000000, -453.010908, 264.204596, -410.465195, 244.365204, -451.036548, 157.359656, -493.582261, 177.199048, 96.000000, 46.944000, 4.000000, 0.290000
411595836,00011000100010000111010000111100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, 145.000000, -400.250007, 338.855253, -361.795734, 311.929280, -416.859072, 233.290684, -455.313345, 260.216656, 96.000000, 46.944000, 4.000000, 0.290000
411595832,00011000100010000111010000111000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, 135.000000, -335.327713, 403.209964, -302.133292, 370.015543, -370.015543, 302.133292, -403.209964, 335.327713, 96.000000, 46.944000, 4.000000, 0.290000
411595828,00011000100010000111010000110100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, 125.000000, -260.216656, 455.313345, -233.290684, 416.859072, -311.929280, 361.795734, -338.855253, 400.250007, 96.000000, 46.944000, 4.000000, 0.290000
411595824,00011000100010000111010000110000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, 115.000000, -177.199048, 493.582261, -157.359656, 451.036548, -244.365204, 410.465195, -264.204596, 453.010908, 96.000000, 46.944000, 4.000000, 0.290000
411595820,00011000100010000111010000101100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, 105.000000, -88.797336, 516.853929, -76.647335, 471.509507, -169.376214, 446.662878, -181.526216, 492.007301, 96.000000, 46.944000, 4.000000, 0.290000
411595816,00011000100010000111010000101000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, 95.000000, 2.302438, 524.421252, 6.393877, 477.655888, -89.240814, 469.288937, -93.332253, 516.054301, 96.000000, 46.944000, 4.000000, 0.290000
411595812,00011000100010000111010000100100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, 85.000000, 93.332253, 516.054301, 89.240814, 469.288937, -6.393877, 477.655888, -2.302438, 524.421252, 96.000000, 46.944000, 4.000000, 0.290000
411595808,00011000100010000111010000100000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, 75.000000, 181.526216, 492.007301, 169.376214, 446.662878, 76.647335, 471.509507, 88.797336, 516.853929, 96.000000, 46.944000, 4.000000, 0.290000
411595804,00011000100010000111010000011100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, 65.000000, 264.204596, 453.010908, 244.365204, 410.465195, 157.359656, 451.036548, 177.199048, 493.582261, 96.000000, 46.944000, 4.000000, 0.290000
411595800,00011000100010000111010000011000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, 55.000000, 338.855253, 400.250007, 311.929280, 361.795734, 233.290684, 416.859072, 260.216656, 455.313345, 96.000000, 46.944000, 4.000000, 0.290000
411595796,00011000100010000111010000010100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, 45.000000, 403.209964, 335.327713, 370.015543, 302.133292, 302.133292, 370.015543, 335.327713, 403.209964, 96.000000, 46.944000, 4.000000, 0.290000
411595792,00011000100010000111010000010000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, 35.000000, 455.313345, 260.216656, 416.859072, 233.290684, 361.795734, 311.929280, 400.250007, 338.855253, 96.000000, 46.944000, 4.000000, 0.290000
411595788,00011000100010000111010000001100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, 25.000000, 493.582261, 177.199048, 451.036548, 157.359656, 410.465195, 244.365204, 453.010908, 264.204596, 96.000000, 46.944000, 4.000000, 0.290000
411595784,00011000100010000111010000001000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, 15.000000, 516.853929, 88.797336, 471.509507, 76.647335, 446.662878, 169.376214, 492.007301, 181.526216, 96.000000, 46.944000, 4.000000, 0.290000
411595780,00011000100010000111010000000100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, 5.000000, 524.421252, -2.302438, 477.655888, -6.393877, 469.288937, 89.240814, 516.054301, 93.332253, 96.000000, 46.944000, 4.000000, 0.290000
411595920,00011000100010000111010010010000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, -5.000000, 516.054301, -93.332253, 469.288937, -89.240814, 477.655888, 6.393877, 524.421252, 2.302438, 96.000000, 46.944000, 4.000000, 0.290000
411595916,00011000100010000111010010001100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, -15.000000, 492.007301, -181.526216, 446.662878, -169.376214, 471.509507, -76.647335, 516.853929, -88.797336, 96.000000, 46.944000, 4.000000, 0.290000
411595912,00011000100010000111010010001000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, -25.000000, 453.010908, -264.204596, 410.465195, -244.365204, 451.036548, -157.359656, 493.582261, -177.199048, 96.000000, 46.944000, 4.000000, 0.290000
411595908,00011000100010000111010010000100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, -35.000000, 400.250007, -338.855253, 361.795734, -311.929280, 416.859072, -233.290684, 455.313345, -260.216656, 96.000000, 46.944000, 4.000000, 0.290000
411595904,00011000100010000111010010000000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, -45.000000, 335.327713, -403.209964, 302.133292, -370.015543, 370.015543, -302.133292, 403.209964, -335.327713, 96.000000, 46.944000, 4.000000, 0.290000
411595900,00011000100010000111010001111100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, -55.000000, 260.216656, -455.313345, 233.290684, -416.859072, 311.929280, -361.795734, 338.855253, -400.250007, 96.000000, 46.944000, 4.000000, 0.290000
411595896,00011000100010000111010001111000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, -65.000000, 177.199048, -493.582261, 157.359656, -451.036548, 244.365204, -410.465195, 264.204596, -453.010908, 96.000000, 46.944000, 4.000000, 0.290000
411595892,00011000100010000111010001110100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, -75.000000, 88.797336, -516.853929, 76.647335, -471.509507, 169.376214, -446.662878, 181.526216, -492.007301, 96.000000, 46.944000, 4.000000, 0.290000
411595888,00011000100010000111010001110000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, -85.000000, -2.302438, -524.421252, -6.393877, -477.655888, 89.240814, -469.288937, 93.332253, -516.054301, 96.000000, 46.944000, 4.000000, 0.290000
411595884,00011000100010000111010001101100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, -95.000000, -93.332253, -516.054301, -89.240814, -469.288937, 6.393877, -477.655888, 2.302438, -524.421252, 96.000000, 46.944000, 4.000000, 0.290000
411595880,00011000100010000111010001101000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, -105.000000, -181.526216, -492.007301, -169.376214, -446.662878, -76.647335, -471.509507, -88.797336, -516.853929, 96.000000, 46.944000, 4.000000, 0.290000
411595876,00011000100010000111010001100100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, -115.000000, -264.204596, -453.010908, -244.365204, -410.465195, -157.359656, -451.036548, -177.199048, -493.582261, 96.000000, 46.944000, 4.000000, 0.290000
411595872,00011000100010000111010001100000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, -125.000000, -338.855253, -400.250007, -311.929280, -361.795734, -233.290684, -416.859072, -260.216656, -455.313345, 96.000000, 46.944000, 4.000000, 0.290000
411595868,00011000100010000111010001011100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, -135.000000, -403.209964, -335.327713, -370.015543, -302.133292, -302.133292, -370.015543, -335.327713, -403.209964, 96.000000, 46.944000, 4.000000, 0.290000
411595864,00011000100010000111010001011000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, -145.000000, -455.313345, -260.216656, -416.859072, -233.290684, -361.795734, -311.929280, -400.250007, -338.855253, 96.000000, 46.944000, 4.000000, 0.290000
411595860,00011000100010000111010001010100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, -155.000000, -493.582261, -177.199048, -451.036548, -157.359656, -410.465195, -244.365204, -453.010908, -264.204596, 96.000000, 46.944000, 4.000000, 0.290000
411595856,00011000100010000111010001010000,TEDD_1, 2, 7, 498.753000, -1541.795000, 90.000000, 0.000000, -0.000000, -165.000000, -516.853929, -88.797336, -471.509507, -76.647335, -446.662878, -169.376214, -492.007301, -181.526216, 96.000000, 46.944000, 4.000000, 0.290000
411595852,00011000100010000111010001001100,TEDD_1, 2, 7, 498.753000, -1526.695000, 90.000000, 0.000000, -0.000000, -175.000000, -524.421252, 2.302438, -477.655888, 6.393877, -469.288937, -89.240814, -516.054301, -93.332253, 96.000000, 46.944000, 4.000000, 0.290000
411599952,00011000100010001000010001010000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, 175.500000, -568.165438, 92.864015, -521.366150, 89.180831, -528.898224, -6.523233, -575.697511, -2.840049, 96.000000, 46.944000, 4.000000, 0.290000
411599948,00011000100010001000010001001100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, 166.500000, -546.643246, 180.601361, -500.996312, 169.642502, -523.407067, 76.294990, -569.054001, 87.253849, 96.000000, 46.944000, 4.000000, 0.290000
411599944,00011000100010001000010001001000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, 157.500000, -511.660883, 263.891703, -468.290282, 245.927012, -505.027892, 157.234576, -548.398493, 175.199268, 96.000000, 46.944000, 4.000000, 0.290000
411599940,00011000100010001000010001000100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, 148.500000, -464.079731, 340.684155, -424.053391, 316.155982, -474.213253, 234.302526, -514.239594, 258.830699, 96.000000, 46.944000, 4.000000, 0.290000
411599936,00011000100010001000010001000000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, 139.500000, -405.071396, 409.087832, -369.374898, 378.600142, -431.721911, 305.601170, -467.418409, 336.088859, 96.000000, 46.944000, 4.000000, 0.290000
411599932,00011000100010001000010000111100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, 130.500000, -336.088859, 467.418409, -305.601170, 431.721911, -378.600142, 369.374898, -409.087832, 405.071396, 96.000000, 46.944000, 4.000000, 0.290000
411599928,00011000100010001000010000111000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, 121.500000, -258.830699, 514.239594, -234.302526, 474.213253, -316.155982, 424.053391, -340.684155, 464.079731, 96.000000, 46.944000, 4.000000, 0.290000
411599924,00011000100010001000010000110100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, 112.500000, -175.199268, 548.398493, -157.234576, 505.027892, -245.927012, 468.290282, -263.891703, 511.660883, 96.000000, 46.944000, 4.000000, 0.290000
411599920,00011000100010001000010000110000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, 103.500000, -87.253849, 569.054001, -76.294990, 523.407067, -169.642502, 500.996312, -180.601361, 546.643246, 96.000000, 46.944000, 4.000000, 0.290000
411599916,00011000100010001000010000101100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, 94.500000, 2.840049, 575.697511, 6.523233, 528.898224, -89.180831, 521.366150, -92.864015, 568.165438, 96.000000, 46.944000, 4.000000, 0.290000
411599912,00011000100010001000010000101000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, 85.500000, 92.864015, 568.165438, 89.180831, 521.366150, -6.523233, 528.898224, -2.840049, 575.697511, 96.000000, 46.944000, 4.000000, 0.290000
411599908,00011000100010001000010000100100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, 76.500000, 180.601361, 546.643246, 169.642502, 500.996312, 76.294990, 523.407067, 87.253849, 569.054001, 96.000000, 46.944000, 4.000000, 0.290000
411599904,00011000100010001000010000100000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, 67.500000, 263.891703, 511.660883, 245.927012, 468.290282, 157.234576, 505.027892, 175.199268, 548.398493, 96.000000, 46.944000, 4.000000, 0.290000
411599900,00011000100010001000010000011100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, 58.500000, 340.684155, 464.079731, 316.155982, 424.053391, 234.302526, 474.213253, 258.830699, 514.239594, 96.000000, 46.944000, 4.000000, 0.290000
411599896,00011000100010001000010000011000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, 49.500000, 409.087832, 405.071396, 378.600142, 369.374898, 305.601170, 431.721911, 336.088859, 467.418409, 96.000000, 46.944000, 4.000000, 0.290000
411599892,00011000100010001000010000010100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, 40.500000, 467.418409, 336.088859, 431.721911, 305.601170, 369.374898, 378.600142, 405.071396, 409.087832, 96.000000, 46.944000, 4.000000, 0.290000
411599888,00011000100010001000010000010000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, 31.500000, 514.239594, 258.830699, 474.213253, 234.302526, 424.053391, 316.155982, 464.079731, 340.684155, 96.000000, 46.944000, 4.000000, 0.290000
411599884,00011000100010001000010000001100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, 22.500000, 548.398493, 175.199268, 505.027892, 157.234576, 468.290282, 245.927012, 511.660883, 263.891703, 96.000000, 46.944000, 4.000000, 0.290000
411599880,00011000100010001000010000001000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, 13.500000, 569.054001, 87.253849, 523.407067, 76.294990, 500.996312, 169.642502, 546.643246, 180.601361, 96.000000, 46.944000, 4.000000, 0.290000
411599876,00011000100010001000010000000100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, 4.500000, 575.697511, -2.840049, 528.898224, -6.523233, 521.366150, 89.180831, 568.165438, 92.864015, 96.000000, 46.944000, 4.000000, 0.290000
411600032,00011000100010001000010010100000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, -4.500000, 568.165438, -92.864015, 521.366150, -89.180831, 528.898224, 6.523233, 575.697511, 2.840049, 96.000000, 46.944000, 4.000000, 0.290000
411600028,00011000100010001000010010011100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, -13.500000, 546.643246, -180.601361, 500.996312, -169.642502, 523.407067, -76.294990, 569.054001, -87.253849, 96.000000, 46.944000, 4.000000, 0.290000
411600024,00011000100010001000010010011000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, -22.500000, 511.660883, -263.891703, 468.290282, -245.927012, 505.027892, -157.234576, 548.398493, -175.199268, 96.000000, 46.944000, 4.000000, 0.290000
411600020,00011000100010001000010010010100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, -31.500000, 464.079731, -340.684155, 424.053391, -316.155982, 474.213253, -234.302526, 514.239594, -258.830699, 96.000000, 46.944000, 4.000000, 0.290000
411600016,00011000100010001000010010010000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, -40.500000, 405.071396, -409.087832, 369.374898, -378.600142, 431.721911, -305.601170, 467.418409, -336.088859, 96.000000, 46.944000, 4.000000, 0.290000
411600012,00011000100010001000010010001100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, -49.500000, 336.088859, -467.418409, 305.601170, -431.721911, 378.600142, -369.374898, 409.087832, -405.071396, 96.000000, 46.944000, 4.000000, 0.290000
411600008,00011000100010001000010010001000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, -58.500000, 258.830699, -514.239594, 234.302526, -474.213253, 316.155982, -424.053391, 340.684155, -464.079731, 96.000000, 46.944000, 4.000000, 0.290000
411600004,00011000100010001000010010000100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, -67.500000, 175.199268, -548.398493, 157.234576, -505.027892, 245.927012, -468.290282, 263.891703, -511.660883, 96.000000, 46.944000, 4.000000, 0.290000
411600000,00011000100010001000010010000000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, -76.500000, 87.253849, -569.054001, 76.294990, -523.407067, 169.642502, -500.996312, 180.601361, -546.643246, 96.000000, 46.944000, 4.000000, 0.290000
411599996,00011000100010001000010001111100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, -85.500000, -2.840049, -575.697511, -6.523233, -528.898224, 89.180831, -521.366150, 92.864015, -568.165438, 96.000000, 46.944000, 4.000000, 0.290000
411599992,00011000100010001000010001111000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, -94.500000, -92.864015, -568.165438, -89.180831, -521.366150, 6.523233, -528.898224, 2.840049, -575.697511, 96.000000, 46.944000, 4.000000, 0.290000
411599988,00011000100010001000010001110100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, -103.500000, -180.601361, -546.643246, -169.642502, -500.996312, -76.294990, -523.407067, -87.253849, -569.054001, 96.000000, 46.944000, 4.000000, 0.290000
411599984,00011000100010001000010001110000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, -112.500000, -263.891703, -511.660883, -245.927012, -468.290282, -157.234576, -505.027892, -175.199268, -548.398493, 96.000000, 46.944000, 4.000000, 0.290000
411599980,00011000100010001000010001101100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, -121.500000, -340.684155, -464.079731, -316.155982, -424.053391, -234.302526, -474.213253, -258.830699, -514.239594, 96.000000, 46.944000, 4.000000, 0.290000
411599976,00011000100010001000010001101000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, -130.500000, -409.087832, -405.071396, -378.600142, -369.374898, -305.601170, -431.721911, -336.088859, -467.418409, 96.000000, 46.944000, 4.000000, 0.290000
411599972,00011000100010001000010001100100,TEDD_1, 2, 8, 550.228000, -1558.205000, 90.000000, 0.000000, -0.000000, -139.500000, -467.418409, -336.088859, -431.721911, -305.601170, -369.374898, -378.600142, -405.071396, -409.087832, 96.000000, 46.944000, 4.000000, 0.290000
411599968,00011000100010001000010001100000,TEDD_1, 2, 8, 550.228000, -1573.305000, 90.000000, 0.000000, -0.000000, -148.500000, -514.239594, -258.830699, -474.213253, -234.302526, -424.053391, -316.155982, -464.079731, -340.684155, 96.000000, 46.944000, 4.000000, 0.290000
